file                           format  type   num_seqs      sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)  GC(%)
MT1_24_5_MiFish.2.fq.gz        FASTQ   DNA   1,157,317  164,947,341       55    142.5      143  142  143  143        0  143   97.22   93.71  43.56
MT1_2_4_MiFish.1.fq.gz         FASTQ   DNA     820,679  116,856,515       63    142.4      143  142  142  143        0  142   97.32   93.95  49.25
MT1_2_4_MiFish.2.fq.gz         FASTQ   DNA     820,679  116,960,159       63    142.5      143  142  143  143        0  143   97.09   93.51  44.29
MT1_24_WC_MiFish.1.fq.gz       FASTQ   DNA     208,014   29,730,944      122    142.9      143  143  143  143        0  143    95.3   90.23  46.34
MT1_24_WC_MiFish.2.fq.gz       FASTQ   DNA     208,014   29,736,305      122      143      143  143  143  143        0  143   96.39   91.85  40.71
MT1_2_5_MiFish.1.fq.gz         FASTQ   DNA     787,705  112,215,988       98    142.5      143  142  143  143        0  143    97.4   94.03  49.15
MT1_2_5_MiFish.2.fq.gz         FASTQ   DNA     787,705  112,236,906       98    142.5      143  142  142  143        0  142   97.28   93.85   44.3
MT1_2_WC_MiFish.1.fq.gz        FASTQ   DNA     106,024   15,122,067       82    142.6      143  142  143  143        0  143   96.31   91.98  48.43
MT1_2_WC_MiFish.2.fq.gz        FASTQ   DNA     106,024   15,155,686       82    142.9      143  143  143  143        0  143   96.66   92.37  42.77
MT1_3_1_MiFish.1.fq.gz         FASTQ   DNA     789,052  112,246,699       76    142.3      143  142  142  143        0  142   97.22   93.72  49.23
MT1_3_1_MiFish.2.fq.gz         FASTQ   DNA     789,052  112,458,252       76    142.5      143  142  143  143        0  143   97.07   93.46  44.41
MT1_3_2_MiFish.1.fq.gz         FASTQ   DNA   1,156,073  164,194,037       62      142      143  142  142  143        0  142   97.37   93.97   49.4
MT1_3_2_MiFish.2.fq.gz         FASTQ   DNA   1,156,073  164,754,513       62    142.5      143  142  143  143        0  143   97.11   93.51  44.12
MT1_3_3_MiFish.1.fq.gz         FASTQ   DNA     617,693   87,883,360       54    142.3      143  142  142  143        0  142   97.26   93.84  49.52
MT1_3_3_MiFish.2.fq.gz         FASTQ   DNA     617,693   88,016,776       54    142.5      143  142  142  143        0  142   97.11   93.54  44.47
MT1_3_4_MiFish.1.fq.gz         FASTQ   DNA   1,249,606  177,726,991       49    142.2      143  142  142  143        0  142      97   93.33  48.87
MT1_3_4_MiFish.2.fq.gz         FASTQ   DNA   1,249,606  177,889,931       49    142.4      143  142  142  143        0  142   96.99   93.38  43.81
MT1_3_5_MiFish.1.fq.gz         FASTQ   DNA     933,749  132,791,272       38    142.2      143  142  142  143        0  142   96.91   93.15  49.12
MT1_3_5_MiFish.2.fq.gz         FASTQ   DNA     933,749  132,996,443       58    142.4      143  142  142  143        0  142   97.07   93.53  43.92
MT1_3_WC_MiFish.1.fq.gz        FASTQ   DNA     209,695   29,938,566      101    142.8      143  143  143  143        0  143   95.78   91.08  45.83
MT1_3_WC_MiFish.2.fq.gz        FASTQ   DNA     209,695   29,965,847      101    142.9      143  143  143  143        0  143   96.77   92.49  40.21
MT1_4_1_MiFish.1.fq.gz         FASTQ   DNA   1,297,316  184,660,942       57    142.3      143  142  143  143        0  143   96.92   93.23  48.62
MT1_4_1_MiFish.2.fq.gz         FASTQ   DNA   1,297,316  184,868,036       57    142.5      143  142  143  143        0  143   97.03   93.51  43.31
MT1_4_2_MiFish.1.fq.gz         FASTQ   DNA   1,288,412  183,484,289       63    142.4      143  142  143  143        0  143   97.02   93.34  48.73
MT1_4_2_MiFish.2.fq.gz         FASTQ   DNA   1,288,412  183,472,628       63    142.4      143  142  142  143        0  142    97.1   93.55  43.33
MT1_4_3_MiFish.1.fq.gz         FASTQ   DNA     914,838  130,250,552       57    142.4      143  142  143  143        0  143   97.08   93.41  48.69
MT1_4_3_MiFish.2.fq.gz         FASTQ   DNA     914,838  130,299,912       57    142.4      143  142  142  143        0  142   97.13   93.62  43.31
MT1_4_4_MiFish.1.fq.gz         FASTQ   DNA     755,129  107,465,181       57    142.3      143  142  143  143        0  143   96.88   93.11  48.58
MT1_4_4_MiFish.2.fq.gz         FASTQ   DNA     755,129  107,603,972       57    142.5      143  142  142  143        0  143   97.01   93.44  43.56
MT1_4_5_MiFish.1.fq.gz         FASTQ   DNA   1,046,407  149,064,261       56    142.5      143  142  143  143        0  143   96.93   93.18  48.27
MT1_4_5_MiFish.2.fq.gz         FASTQ   DNA   1,046,407  149,051,611       56    142.4      143  142  142  143        0  142   97.04   93.44  43.27
MT1_4_WC_MiFish.1.fq.gz        FASTQ   DNA      56,583    8,080,174      110    142.8      143  143  143  143        0  143   96.06   91.58  45.62
MT1_4_WC_MiFish.2.fq.gz        FASTQ   DNA      56,583    8,082,137      110    142.8      143  143  143  143        0  143   96.72   92.42  40.13
MT1_5_1_MiFish.1.fq.gz         FASTQ   DNA     865,365  123,511,829       55    142.7      143  142  143  143        0  143   96.75   93.04  48.33
MT1_5_1_MiFish.2.fq.gz         FASTQ   DNA     865,365  123,318,372       55    142.5      143  142  143  143        0  143   96.95   93.32  43.36
MT1_5_2_MiFish.1.fq.gz         FASTQ   DNA     755,178  107,731,958       72    142.7      143  143  143  143        0  143   96.95   93.43  48.41
MT1_5_2_MiFish.2.fq.gz         FASTQ   DNA     755,178  107,691,526       72    142.6      143  142  143  143        0  143   96.99   93.41  43.08
MT1_5_3_MiFish.1.fq.gz         FASTQ   DNA   1,020,775  145,650,426       58    142.7      143  142  143  143        0  143   97.23   93.79  48.36
MT1_5_3_MiFish.2.fq.gz         FASTQ   DNA   1,020,775  145,566,360       58    142.6      143  142  143  143        0  143   97.14   93.67  42.98
MT1_5_4_MiFish.1.fq.gz         FASTQ   DNA     622,212   88,764,726       56    142.7      143  142  143  143        0  143   96.82   93.24  48.52
MT1_5_4_MiFish.2.fq.gz         FASTQ   DNA     622,212   88,706,420       57    142.6      143  142  143  143        0  143   96.97   93.42  43.17
MT1_5_5_MiFish.1.fq.gz         FASTQ   DNA     770,034  109,813,840       58    142.6      143  142  143  143        0  143   97.16   93.67  48.56
MT1_5_5_MiFish.2.fq.gz         FASTQ   DNA     770,034  109,811,979       63    142.6      143  142  143  143        0  143   97.04   93.47  42.96
MT1_5_WC_MiFish.1.fq.gz        FASTQ   DNA     145,934   20,855,968       53    142.9      143  143  143  143        0  143   95.93    91.5   45.9
MT1_5_WC_MiFish.2.fq.gz        FASTQ   DNA     145,934   20,844,125       53    142.8      143  143  143  143        0  143   96.55   92.19  40.66
MT1_6_1_MiFish.1.fq.gz         FASTQ   DNA     971,841  138,508,239       59    142.5      143  142  143  143        0  143   96.53   92.89   49.1
MT1_6_1_MiFish.2.fq.gz         FASTQ   DNA     971,841  138,600,258       59    142.6      143  142  143  143        0  143   96.96   93.32  43.97
MT1_6_2_MiFish.1.fq.gz         FASTQ   DNA     776,900  110,767,886       77    142.6      143  142  143  143        0  143   96.92   93.31  48.76
MT1_6_2_MiFish.2.fq.gz         FASTQ   DNA     776,900  110,793,944       78    142.6      143  142  143  143        0  143   96.91    93.2   44.1
MT1_6_3_MiFish.1.fq.gz         FASTQ   DNA   1,401,575  199,665,426       63    142.5      143  142  143  143        0  143   96.89   93.18  48.29
MT1_6_3_MiFish.2.fq.gz         FASTQ   DNA   1,401,575  199,839,678       63    142.6      143  142  143  143        0  143   96.92   93.15  43.47
MT1_6_4_MiFish.1.fq.gz         FASTQ   DNA   1,142,196  162,612,442       55    142.4      143  142  143  143        0  143   96.95   93.29  48.49
MT1_6_4_MiFish.2.fq.gz         FASTQ   DNA   1,142,196  162,704,195       55    142.4      143  142  142  143        0  142   96.94   93.27  43.33
MT1_6_5_MiFish.1.fq.gz         FASTQ   DNA   1,426,779  203,350,110       56    142.5      143  142  143  143        0  143   96.97   93.41  48.85
MT1_6_5_MiFish.2.fq.gz         FASTQ   DNA   1,426,779  203,359,151       56    142.5      143  142  143  143        0  143   97.11    93.5  43.71
MT1_6_WC_MiFish.1.fq.gz        FASTQ   DNA      89,690   12,819,094       64    142.9      143  143  143  143        0  143    96.3    91.9  46.34
MT1_6_WC_MiFish.2.fq.gz        FASTQ   DNA      89,690   12,820,738       64    142.9      143  143  143  143        0  143   96.71   92.31  40.88
MT1_7_1_MiFish.1.fq.gz         FASTQ   DNA   1,364,511  194,281,246       57    142.4      143  142  142  143        0  142    97.2   93.65  48.38
MT1_7_1_MiFish.2.fq.gz         FASTQ   DNA   1,364,511  194,485,598       57    142.5      143  142  143  143        0  143   97.35   93.98  43.85
MT1_7_2_MiFish.1.fq.gz         FASTQ   DNA   1,239,892  176,459,184       52    142.3      143  142  142  143        0  143   97.12    93.6  49.26
MT1_7_2_MiFish.2.fq.gz         FASTQ   DNA   1,239,892  176,563,603       52    142.4      143  142  142  143        0  142    97.2   93.72  44.44
MT1_7_3_MiFish.1.fq.gz         FASTQ   DNA   1,379,931  196,584,143       53    142.5      143  142  142  143        0  142   96.83   93.28  48.67
MT1_7_3_MiFish.2.fq.gz         FASTQ   DNA   1,379,931  196,619,811       53    142.5      143  142  142  143        0  142   97.12   93.51  43.54
MT1_7_4_MiFish.1.fq.gz         FASTQ   DNA     992,164  141,322,798       56    142.4      143  142  143  143        0  143   97.26   93.77  48.58
MT1_7_4_MiFish.2.fq.gz         FASTQ   DNA     992,164  141,376,707       56    142.5      143  142  143  143        0  143   97.25   93.76  43.84
MT1_7_5_MiFish.1.fq.gz         FASTQ   DNA   1,008,474  143,761,155       76    142.6      143  142  143  143        0  143    96.7   93.12  48.83
MT1_7_5_MiFish.2.fq.gz         FASTQ   DNA   1,008,474  143,669,801       76    142.5      143  142  142  143        0  142    97.1    93.5  44.26
MT1_7_WC_MiFish.1.fq.gz        FASTQ   DNA      36,224    5,176,161       59    142.9      143  143  143  143        0  143      96   91.53  46.88
MT1_7_WC_MiFish.2.fq.gz        FASTQ   DNA      36,224    5,177,158       59    142.9      143  143  143  143        0  143   96.34   91.88  41.93
MT1_8_1_MiFish.1.fq.gz         FASTQ   DNA   1,448,007  205,925,868       54    142.2      143  142  142  143        0  142   97.37   93.92  48.38
MT1_8_1_MiFish.2.fq.gz         FASTQ   DNA   1,448,007  206,381,010       54    142.5      143  142  143  143        0  143   97.16   93.56  43.42
MT1_8_2_MiFish.1.fq.gz         FASTQ   DNA   1,203,382  171,158,508       55    142.2      143  142  142  143        0  142    97.1   93.62  48.87
MT1_8_2_MiFish.2.fq.gz         FASTQ   DNA   1,203,382  171,529,416       55    142.5      143  142  143  143        0  143   97.16   93.59  44.06
MT1_8_3_MiFish.1.fq.gz         FASTQ   DNA   1,132,708  161,368,485       57    142.5      143  142  142  143        0  142   96.34   92.04  48.84
MT1_8_3_MiFish.2.fq.gz         FASTQ   DNA   1,132,708  161,539,492       57    142.6      143  142  143  143        0  143   97.06   93.45  43.91
MT1_8_4_MiFish.1.fq.gz         FASTQ   DNA   1,055,007  150,322,927       63    142.5      143  142  142  143        0  142   95.83   91.36  48.69
MT1_8_4_MiFish.2.fq.gz         FASTQ   DNA   1,055,007  150,404,189       63    142.6      143  142  143  143        0  143   97.01   93.43  43.99
MT1_8_5_MiFish.1.fq.gz         FASTQ   DNA   1,151,877  164,078,298       57    142.4      143  142  142  143        0  142   96.15   91.78  49.23
MT1_8_5_MiFish.2.fq.gz         FASTQ   DNA   1,151,877  164,135,788       57    142.5      143  142  142  143        0  142   97.15   93.71  44.66
MT1_8_WC_MiFish.1.fq.gz        FASTQ   DNA      78,567   11,229,921       71    142.9      143  143  143  143        0  143   96.09   91.66  47.19
MT1_8_WC_MiFish.2.fq.gz        FASTQ   DNA      78,567   11,231,412       71      143      143  143  143  143        0  143   96.47   92.03  42.32
MT1_9_1_MiFish.1.fq.gz         FASTQ   DNA   1,186,465  167,709,262       55    141.4      143  141  142  143        0  142   96.15   91.79  49.49
MT1_9_1_MiFish.2.fq.gz         FASTQ   DNA   1,186,465  169,079,694       55    142.5      143  142  143  143        0  143   96.97   93.36  44.34
MT1_9_2_MiFish.1.fq.gz         FASTQ   DNA     637,944   90,689,681       84    142.2      143  142  142  142        0  142   96.59   92.39  46.91
MT1_9_2_MiFish.2.fq.gz         FASTQ   DNA     637,944   90,898,820       84    142.5      143  142  142  143        0  142   97.01   93.29  41.88
MT1_9_3_MiFish.1.fq.gz         FASTQ   DNA     855,035  121,479,152       49    142.1      143  142  142  143        0  142   96.16   91.72  47.91
MT1_9_3_MiFish.2.fq.gz         FASTQ   DNA     855,035  121,748,141       49    142.4      143  142  142  143        0  142   96.88   93.23  42.66
MT1_9_4_MiFish.1.fq.gz         FASTQ   DNA   1,181,304  167,858,951       49    142.1      143  142  142  142        0  142   96.49   92.28  48.09
MT1_9_4_MiFish.2.fq.gz         FASTQ   DNA   1,181,304  168,036,419       49    142.2      143  142  142  142        0  142   97.12   93.57  42.39
MT1_9_5_MiFish.1.fq.gz         FASTQ   DNA     962,707  136,967,183       57    142.3      143  142  142  143        0  142   96.25   91.95  48.94
MT1_9_5_MiFish.2.fq.gz         FASTQ   DNA     962,707  137,122,537       57    142.4      143  142  142  143        0  142   97.05   93.51  44.16
MT1_9_WC_MiFish.1.fq.gz        FASTQ   DNA     103,521   14,795,544       60    142.9      143  143  143  143        0  143   96.28   91.85   46.6
MT1_9_WC_MiFish.2.fq.gz        FASTQ   DNA     103,521   14,797,532       60    142.9      143  143  143  143        0  143   96.56   92.06  41.06
MT1_BC_1_MiFish.1.fq.gz        FASTQ   DNA      48,756    6,930,407       59    142.1      143  142  142  142        0  142   97.06    93.2  38.02
MT1_BC_1_MiFish.2.fq.gz        FASTQ   DNA      48,756    6,929,715       59    142.1      143  142  142  142        0  142   97.17   93.45  36.32
MT1_BC_2_MiFish.1.fq.gz        FASTQ   DNA     103,654   14,814,383       89    142.9      143  143  143  143        0  143   95.96   91.45  45.99
MT1_BC_2_MiFish.2.fq.gz        FASTQ   DNA     103,654   14,816,423       89    142.9      143  143  143  143        0  143   96.59   92.15   40.8
MT1_BC_3_MiFish.1.fq.gz        FASTQ   DNA       6,444      918,924       89    142.6      143  142  143  143        0  143   95.32   91.15  47.94
MT1_BC_3_MiFish.2.fq.gz        FASTQ   DNA       6,444      918,629       89    142.6      143  142  143  143        0  143    95.6   91.46  43.42
MT1_BC_4_MiFish.1.fq.gz        FASTQ   DNA       5,851      834,389       63    142.6      143  142  143  143        0  143   93.77   88.92  48.45
MT1_BC_4_MiFish.2.fq.gz        FASTQ   DNA       5,851      833,736       63    142.5      143  142  143  143        0  143   94.46   89.87  43.59
MT1_EB_1_MiFish.1.fq.gz        FASTQ   DNA      10,868    1,549,802       59    142.6      143  143  143  143        0  143   95.77   91.86  49.31
MT1_EB_1_MiFish.2.fq.gz        FASTQ   DNA      10,868    1,550,139       59    142.6      143  143  143  143        0  143   95.72   91.57  47.27
MT1_EB_2_MiFish.1.fq.gz        FASTQ   DNA      80,119   11,443,879       60    142.8      143  143  143  143        0  143   96.61   92.33  39.47
MT1_EB_2_MiFish.2.fq.gz        FASTQ   DNA      80,119   11,401,219       60    142.3      143  142  142  143        0  142   96.82   92.82  36.87
MT1_EB_3_MiFish.1.fq.gz        FASTQ   DNA      21,950    3,136,497      137    142.9      143  143  143  143        0  143   96.27   92.13  48.29
MT1_EB_3_MiFish.2.fq.gz        FASTQ   DNA      21,950    3,136,361      137    142.9      143  143  143  143        0  143    96.7   92.68  44.56
MT1_EB_4_MiFish.1.fq.gz        FASTQ   DNA      32,349    4,621,670       63    142.9      143  143  143  143        0  143   95.51   90.71  46.81
MT1_EB_4_MiFish.2.fq.gz        FASTQ   DNA      32,349    4,621,439       63    142.9      143  143  143  143        0  143   96.31   91.82  41.33
NA_MiFish.1.fq.gz              FASTQ   DNA      69,838    9,953,190       57    142.5      143  142  143  143        0  143      96   92.19   48.6
NA_MiFish.2.fq.gz              FASTQ   DNA      69,838    9,958,776       57    142.6      143  142  143  143        0  143   95.96   92.01  43.99
NTC1_MiFish.1.fq.gz            FASTQ   DNA      41,496    5,919,026       54    142.6      143  142  143  143        0  143   95.12   90.77  48.98
NTC1_MiFish.2.fq.gz            FASTQ   DNA      41,496    5,911,980       54    142.5      143  142  142  143        0  142   95.23   90.99  43.49
NTC2_MiFish.1.fq.gz            FASTQ   DNA      45,686    6,506,954       55    142.4      143  142  143  143        0  143   95.45   90.99  48.79
NTC2_MiFish.2.fq.gz            FASTQ   DNA      45,686    6,515,521       55    142.6      143  142  143  143        0  143   96.22    92.4   43.9
NTC3_MiFish.1.fq.gz            FASTQ   DNA       6,252      874,037       62    139.8      143  142  143  143        0  143   93.73   88.65  48.24
NTC3_MiFish.2.fq.gz            FASTQ   DNA       6,252      873,899       62    139.8      143  142  143  143        0  143   94.83    90.2  43.18
RS1_CL_BC_MiFish.1.fq.gz       FASTQ   DNA      66,082    9,392,111       73    142.1      143  142  142  142        0  142   97.09    93.5  52.52
RS1_CL_BC_MiFish.2.fq.gz       FASTQ   DNA      66,082    9,443,198       73    142.9      143  143  143  143        0  143    96.7   92.79  46.83
RS1_CL_EB_MiFish.1.fq.gz       FASTQ   DNA     105,379   14,986,898       92    142.2      143  142  142  142        0  142   97.22   93.67  52.99
RS1_CL_EB_MiFish.2.fq.gz       FASTQ   DNA     105,379   15,061,589       92    142.9      143  143  143  143        0  143   96.79   92.94  48.01
RS1_CL_L1_1_MiFish.1.fq.gz     FASTQ   DNA   1,107,339  158,054,405       56    142.7      143  143  143  143        0  143   96.57   92.63  49.14
RS1_CL_L1_1_MiFish.2.fq.gz     FASTQ   DNA   1,107,339  157,912,862       56    142.6      143  142  143  143        0  143   96.89   93.36  44.78
RS1_CL_L1_2_MiFish.1.fq.gz     FASTQ   DNA     989,486  141,126,338       57    142.6      143  142  143  143        0  143   96.67   92.81  48.87
RS1_CL_L1_2_MiFish.2.fq.gz     FASTQ   DNA     989,486  140,990,187       57    142.5      143  142  142  143        0  142   96.89   93.33  44.45
RS1_CL_L1_3_MiFish.1.fq.gz     FASTQ   DNA     868,146  123,417,400       57    142.2      143  142  143  143        0  143   96.31   92.26  48.68
RS1_CL_L1_3_MiFish.2.fq.gz     FASTQ   DNA     868,146  123,770,720       57    142.6      143  142  143  143        0  143   96.87   93.35  44.56
RS1_CL_L1_4_MiFish.1.fq.gz     FASTQ   DNA     849,495  121,305,604       60    142.8      143  143  143  143        0  143   96.55   92.58  48.18
RS1_CL_L1_4_MiFish.2.fq.gz     FASTQ   DNA     849,495  121,166,223       60    142.6      143  142  143  143        0  143   96.88   93.21  42.75
RS1_CL_L1_5_MiFish.1.fq.gz     FASTQ   DNA     784,436  111,943,419       55    142.7      143  143  143  143        0  143   96.73   92.87  49.11
RS1_CL_L1_5_MiFish.2.fq.gz     FASTQ   DNA     784,436  111,801,010       55    142.5      143  142  143  143        0  143   97.03   93.52     45
RS1_CL_L1_WC_MiFish.1.fq.gz    FASTQ   DNA      26,044    3,671,508       68      141      143  143  143  143        0  143   95.75   91.19  46.79
RS1_CL_L1_WC_MiFish.2.fq.gz    FASTQ   DNA      26,044    3,673,944       68    141.1      143  143  143  143        0  143   96.52   92.22  41.34
RS1_CL_L2_1_MiFish.1.fq.gz     FASTQ   DNA     636,887   90,898,839       69    142.7      143  143  143  143        0  143   96.58   92.62  48.97
RS1_CL_L2_1_MiFish.2.fq.gz     FASTQ   DNA     636,887   90,734,821       69    142.5      143  142  142  143        0  142   96.94   93.43  44.11
RS1_CL_L2_2_MiFish.1.fq.gz     FASTQ   DNA     836,757  119,392,372       55    142.7      143  143  143  143        0  143   96.68   92.77  48.89
RS1_CL_L2_2_MiFish.2.fq.gz     FASTQ   DNA     836,757  119,130,612       55    142.4      143  142  142  143        0  142   96.96   93.46  44.14
RS1_CL_L2_3_MiFish.1.fq.gz     FASTQ   DNA     895,438  127,772,826       55    142.7      143  142  143  143        0  143    96.7   92.81   48.2
RS1_CL_L2_3_MiFish.2.fq.gz     FASTQ   DNA     895,438  127,564,348       55    142.5      143  142  142  143        0  142   96.97   93.45   43.9
RS1_CL_L2_4_MiFish.1.fq.gz     FASTQ   DNA     571,197   81,388,429       57    142.5      143  142  143  143        0  143   96.85   93.27   48.7
RS1_CL_L2_4_MiFish.2.fq.gz     FASTQ   DNA     571,197   81,438,169       57    142.6      143  142  143  143        0  143   96.66   92.97   44.4
RS1_CL_L2_5_MiFish.1.fq.gz     FASTQ   DNA     566,094   80,709,264       55    142.6      143  142  143  143        0  143   96.99   93.46  49.02
RS1_CL_L2_5_MiFish.2.fq.gz     FASTQ   DNA     566,094   80,608,469       55    142.4      143  142  142  143        0  142   96.81   93.25   44.5
RS1_CL_L2_WC_MiFish.1.fq.gz    FASTQ   DNA     164,366   23,302,749       49    141.8      143  142  142  142        0  142   96.69   92.91  49.76
RS1_CL_L2_WC_MiFish.2.fq.gz    FASTQ   DNA     164,366   23,306,545       49    141.8      143  142  142  142        0  142   96.82   92.84  44.82
RS1_CL_L3_1_MiFish.1.fq.gz     FASTQ   DNA     721,741  102,951,188       56    142.6      143  142  143  143        0  143   96.79   93.17  48.83
RS1_CL_L3_1_MiFish.2.fq.gz     FASTQ   DNA     721,741  102,836,345       56    142.5      143  142  142  143        0  142   96.72    93.1  44.35
RS1_CL_L3_2_MiFish.1.fq.gz     FASTQ   DNA     721,198  102,802,797       57    142.5      143  142  143  143        0  143   96.84   93.15  50.07
RS1_CL_L3_2_MiFish.2.fq.gz     FASTQ   DNA     721,198  102,862,500       57    142.6      143  142  143  143        0  143   96.45   92.55  45.05
RS1_CL_L3_3_MiFish.1.fq.gz     FASTQ   DNA     496,717   70,841,807       54    142.6      143  142  143  143        0  143   97.07   93.56  49.42
RS1_CL_L3_3_MiFish.2.fq.gz     FASTQ   DNA     496,717   70,841,382       56    142.6      143  142  143  143        0  143   96.92   93.32  44.88
RS1_CL_L3_4_MiFish.1.fq.gz     FASTQ   DNA     557,634   79,615,347       57    142.8      143  143  143  143        0  143   96.94   93.37  49.25
RS1_CL_L3_4_MiFish.2.fq.gz     FASTQ   DNA     557,634   79,527,047       57    142.6      143  142  143  143        0  143   96.71   93.05  44.47
RS1_CL_L3_5_MiFish.1.fq.gz     FASTQ   DNA     732,468  104,594,067       54    142.8      143  143  143  143        0  143   97.05   93.57  49.27
RS1_CL_L3_5_MiFish.2.fq.gz     FASTQ   DNA     732,468  104,442,875       54    142.6      143  142  143  143        0  143   96.69   92.93  44.83
RS1_CL_L3_WC_MiFish.1.fq.gz    FASTQ   DNA     182,933   26,142,845       77    142.9      143  143  143  143        0  143   96.17   91.68  46.17
RS1_CL_L3_WC_MiFish.2.fq.gz    FASTQ   DNA     182,933   26,149,415       77    142.9      143  143  143  143        0  143   96.79   92.43  40.59
RS1_CL_S1_1_MiFish.1.fq.gz     FASTQ   DNA     791,160  112,724,141       55    142.5      143  142  142  143        0  142   97.05   93.58  50.02
RS1_CL_S1_1_MiFish.2.fq.gz     FASTQ   DNA     791,160  112,662,179       55    142.4      143  142  142  143        0  142   96.65   92.97  44.23
RS1_CL_S1_2_MiFish.1.fq.gz     FASTQ   DNA   1,353,159  192,891,663       57    142.5      143  142  143  143        0  143   96.77   93.17  49.62
RS1_CL_S1_2_MiFish.2.fq.gz     FASTQ   DNA   1,353,159  192,706,683       57    142.4      143  142  142  143        0  142   96.42   92.71  44.04
RS1_CL_S1_3_MiFish.1.fq.gz     FASTQ   DNA   1,680,686  239,566,845       43    142.5      143  142  143  143        0  143   96.84   93.26  49.82
RS1_CL_S1_3_MiFish.2.fq.gz     FASTQ   DNA   1,680,686  239,382,516       43    142.4      143  142  142  143        0  142   96.52   92.85  43.85
RS1_CL_S1_4_MiFish.1.fq.gz     FASTQ   DNA   1,780,129  253,801,172       32    142.6      143  142  143  143        0  143   96.74   93.15   50.4
RS1_CL_S1_4_MiFish.2.fq.gz     FASTQ   DNA   1,780,129  253,517,758       32    142.4      143  142  142  143        0  142   96.48   92.82  44.03
RS1_CL_S1_5_MiFish.1.fq.gz     FASTQ   DNA   1,840,920  262,614,116       32    142.7      143  142  143  143        0  143   96.91   93.36  50.94
RS1_CL_S1_5_MiFish.2.fq.gz     FASTQ   DNA   1,840,920  262,310,882       32    142.5      143  142  142  143        0  142   96.55   92.88  44.45
RS1_CL_S1_WC_MiFish.1.fq.gz    FASTQ   DNA     194,865   27,777,656       60    142.5      143  142  143  143        0  143   96.28   92.01  43.06
RS1_CL_S1_WC_MiFish.2.fq.gz    FASTQ   DNA     194,865   27,794,308       60    142.6      143  142  143  143        0  143   96.72   92.53  37.27
RS1_CL_S2_1_MiFish.1.fq.gz     FASTQ   DNA     973,539  138,948,692       56    142.7      143  142  143  143        0  143   97.03   93.51  49.79
RS1_CL_S2_1_MiFish.2.fq.gz     FASTQ   DNA     973,539  138,522,313       56    142.3      143  142  142  143        0  142   96.56   92.83  42.91
RS1_CL_S2_2_MiFish.1.fq.gz     FASTQ   DNA   1,023,862  146,126,976       63    142.7      143  142  143  143        0  143   96.82   93.25  49.34
RS1_CL_S2_2_MiFish.2.fq.gz     FASTQ   DNA   1,023,862  145,700,995       63    142.3      143  142  142  143        0  142   96.27   92.39  42.74
RS1_CL_S2_3_MiFish.1.fq.gz     FASTQ   DNA   1,198,593  171,072,605       32    142.7      143  143  143  143        0  143   96.87   93.29  49.22
RS1_CL_S2_3_MiFish.2.fq.gz     FASTQ   DNA   1,198,593  170,580,645       32    142.3      143  142  142  143        0  142   96.23   92.36  43.03
RS1_CL_S2_4_MiFish.1.fq.gz     FASTQ   DNA   1,212,256  172,952,699       53    142.7      143  142  143  143        0  143   96.74   93.05  48.99
RS1_CL_S2_4_MiFish.2.fq.gz     FASTQ   DNA   1,212,256  172,607,350       53    142.4      143  142  142  143        0  142   96.41   92.62  42.68
RS1_CL_S2_5_MiFish.1.fq.gz     FASTQ   DNA   1,051,393  149,744,766       52    142.4      143  142  143  143        0  143   96.43   92.24   49.5
RS1_CL_S2_5_MiFish.2.fq.gz     FASTQ   DNA   1,051,393  149,646,956       52    142.3      143  142  142  143        0  142   97.03   93.54  42.57
RS1_CL_S2_WC_MiFish.1.fq.gz    FASTQ   DNA     146,361   20,916,772       77    142.9      143  143  143  143        0  143   95.73   90.97  46.69
RS1_CL_S2_WC_MiFish.2.fq.gz    FASTQ   DNA     146,361   20,921,337       86    142.9      143  143  143  143        0  143   96.55   92.14  41.62
RS1_CL_S3_1_MiFish.1.fq.gz     FASTQ   DNA   1,001,025  142,881,062       51    142.7      143  143  143  143        0  143   96.23    91.8  47.82
RS1_CL_S3_1_MiFish.2.fq.gz     FASTQ   DNA   1,001,025  142,912,058       51    142.8      143  143  143  143        0  143   97.28   93.95  43.33
RS1_CL_S3_2_MiFish.1.fq.gz     FASTQ   DNA   1,030,317  147,041,057       56    142.7      143  142  143  143        0  143   96.09   91.62  48.65
RS1_CL_S3_2_MiFish.2.fq.gz     FASTQ   DNA   1,030,317  146,936,842       56    142.6      143  142  143  143        0  143   97.27   94.02   43.5
RS1_CL_S3_3_MiFish.1.fq.gz     FASTQ   DNA   1,246,371  177,866,241       56    142.7      143  143  143  143        0  143   96.24    91.8  48.56
RS1_CL_S3_3_MiFish.2.fq.gz     FASTQ   DNA   1,246,371  177,909,663       56    142.7      143  143  143  143        0  143   97.31      94  43.85
RS1_CL_S3_4_MiFish.1.fq.gz     FASTQ   DNA     667,138   95,222,394       53    142.7      143  143  143  143        0  143   96.34   91.96  48.57
RS1_CL_S3_4_MiFish.2.fq.gz     FASTQ   DNA     667,138   95,225,028       53    142.7      143  142  143  143        0  143   97.36   94.02  43.78
RS1_CL_S3_5_MiFish.1.fq.gz     FASTQ   DNA     716,385  102,229,489       60    142.7      143  142  143  143        0  143   96.17   91.68  48.03
